,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
mGE83-DAC1-Deviant-03,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,6,11,19,15,11,7,12,17,32,35,29,28,26,18,8,3,5,7,7,5,1,6,8,12,14,8,7,7,8,12,11,12,9,15,20,20,18,20,16,22,21,23,21,15,10,16,21,33,14,18,22,17,11,21,14,13,10,10,8,9,13,10,5,12,10,12,12,9,8,8,15,11,9,11,6,4,7,6,6,6,2,7,3,4,2,4,5,1,3,5,3,8,2,4,3,1,4,3,0,0,0,1,0,2,1,4,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-04,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,6,13,7,2,2,4,19,24,25,20,27,30,24,37,46,38,32,18,24,22,23,17,10,8,13,21,24,23,15,16,13,30,26,16,20,23,23,19,26,30,23,18,27,35,19,22,28,23,28,20,20,18,20,8,10,15,18,16,8,16,5,8,7,5,8,8,10,14,6,5,5,7,7,3,8,5,3,5,4,4,2,2,1,3,2,3,5,2,2,2,2,2,2,1,0,1,2,1,4,0,1,0,1,1,1,1,1,0,1,1,4,2,1,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-05,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,1,1,1,2,16,22,8,4,2,2,23,27,17,16,36,53,55,27,42,62,38,30,38,36,27,26,35,21,25,28,26,10,19,23,23,28,28,38,32,31,40,33,26,32,26,37,25,25,21,31,24,19,28,28,20,17,18,9,10,14,14,11,12,8,2,11,4,9,3,4,8,3,7,9,2,3,3,7,6,4,3,2,5,2,3,2,4,2,1,1,3,2,0,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,4,1,1,1,0,1,0,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,2,1,2,4,4,2,9,15,21,41,34,20,43,43,26,29,20,19,19,23,35,24,22,19,13,7,16,16,19,20,21,14,11,26,19,17,18,24,23,21,16,17,12,25,16,28,28,25,19,20,24,15,13,11,26,4,12,9,10,4,3,7,10,2,3,2,7,8,10,2,4,6,10,6,4,4,6,4,6,5,4,1,3,1,5,1,6,1,2,4,4,1,1,0,3,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-07,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,3,8,10,35,32,29,43,31,35,22,13,7,11,9,17,16,15,9,10,4,8,7,16,10,13,18,24,22,18,11,16,11,10,18,17,14,26,11,24,23,18,23,13,25,22,20,31,18,24,13,11,21,13,10,13,16,14,13,16,9,10,11,21,7,9,17,13,12,14,10,8,6,6,9,7,11,6,11,9,5,8,6,8,8,7,10,3,5,6,4,1,3,0,4,4,3,3,3,2,2,4,1,2,1,1,0,4,4,0,2,3,1,3,1,1,3,1,3,0,1,1,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
mGE83-DAC1-Deviant-08,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,4,6,8,20,25,33,13,26,24,29,8,11,9,12,16,9,9,11,12,12,13,19,19,16,13,20,14,12,11,6,8,22,11,12,9,11,12,13,8,10,20,24,18,20,22,9,16,14,9,9,18,11,8,7,11,8,15,9,8,12,9,7,10,10,11,9,12,17,11,11,8,10,9,4,12,9,16,9,7,9,8,10,5,12,8,5,7,5,6,8,3,2,8,9,8,8,5,2,1,5,3,1,2,2,2,1,3,7,2,6,4,4,1,2,2,1,3,5,4,4,1,2,3,2,3,0,3,2,2,2,2,3,1,2,2,3,2,1,0,0,2,0,0,1,0,0,0,1,1,3,0
mGE83-DAC1-Deviant-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,3,0,3,3,3,4,6,12,12,11,24,27,50,33,17,12,10,9,8,8,12,10,8,6,13,20,22,11,13,11,9,10,9,5,3,8,5,10,12,10,11,7,7,6,9,8,9,17,11,9,9,13,7,11,8,9,9,4,5,9,11,9,8,10,15,7,7,16,10,9,9,11,7,3,8,7,3,8,10,5,7,7,12,5,2,4,7,7,5,3,3,5,7,2,3,6,8,8,3,1,4,7,4,4,5,2,1,4,4,1,2,4,3,3,4,2,5,2,2,2,1,4,2,3,1,0,5,5,0,1,1,1,1,2,2,0,1,0,0,3,4,1,1,3,1,1,0,0,2,1,0,1,0,1
mGE83-DAC1-Deviant-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,3,5,9,21,17,6,8,3,4,1,1,2,1,2,2,0,1,3,3,1,0,2,0,2,0,0,1,0,2,3,0,2,0,0,1,2,1,3,1,1,1,3,3,3,0,1,2,1,1,1,1,1,1,4,2,4,3,4,4,4,5,3,3,1,4,2,1,2,1,1,2,1,2,0,2,1,1,1,1,3,4,2,0,0,1,1,0,1,1,4,0,1,2,0,1,1,3,4,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-16,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
mGE83-DAC1-Deviant-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-22,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,2,1,0,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,2,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0
mGE83-DAC1-Deviant-23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
mGE83-DAC1-Deviant-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE83-DAC1-Deviant-26,0,0,0,1,0,0,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0
mGE83-DAC1-Deviant-27,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mGE83-DAC1-Deviant-28,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
mGE83-DAC1-Deviant-29,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mGE83-DAC1-Deviant-30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mGE83-DAC1-Deviant-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,4,1,4,4,8,5,3,7,4,2,0,2,1,0,1,2,0,1,2,2,2,3,4,2,1,1,1,2,1,3,3,7,8,9,4,8,4,9,7,5,5,1,2,2,7,8,2,8,9,8,5,4,3,3,3,2,5,5,5,2,4,4,0,3,2,2,0,1,1,3,3,1,6,6,3,6,2,2,2,7,0,6,4,4,3,1,5,0,4,2,1,1,4,4,2,1,3,4,1,4,2,3,1,3,1,0,1,2
mGE83-DAC1-Deviant-32,0,0,0,1,0,2,1,1,2,0,0,0,2,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,3,1,1,3,4,2,5,3,2,1,0,1,2,1,1,2,1,2,0,4,1,3,8,3,2,1,0,2,1,1,1,2,1,1,1,1,1,4,2,1,1,1,2,2,2,1,3,5,2,3,1,0,2,2,2,4,4,7,2,2,2,3,0,6,1,2,2,3,3,3,2,2,0,4,3,4,0,4,0,1,4,1,4,3,4,2,2,4,5,1,4,3,5,2,2,6,5,1,3,3,6,4,3,2,5,1,5,6,4,10,2,6,3,2,3,5,1,5,9,2,2,5,4,2,4,5,3,5,5,6,2,6,3,10,5,4,1,5,2,3,4,0,0,2,5,4,0,5,0,3,4,1,1,2,6,4,3,3,0,0,2
mGE84-DAC1-Deviant-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,1,2,2,2,2,2,3,2,3,4,5,3,2,2,5,6,1,4,6,9,10,6,6,13,9,5,6,6,5,7,6,5,3,9,9,10,10,11,7,9,13,12,6,10,12,11,10,6,15,14,12,13,16,11,10,17,11,13,11,7,9,10,9,16,10,11,11,12,13,11,11,10,13,13,10,11,4,9,3,12,10,9,5,4,6,6,2,6,7,2,4,2,8,1,4,0,7,4,1,5,4,0,3,4,2,0,2,1,2,0,0,1,2,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
mGE84-DAC1-Deviant-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,4,4,2,2,1,2,1,5,6,5,2,1,3,1,0,2,4,12,9,7,13,15,13,18,16,29,18,15,10,12,16,13,8,16,12,15,14,18,17,23,26,19,15,17,15,20,18,13,11,12,14,12,20,25,26,22,28,22,23,23,22,23,19,15,13,15,15,16,8,10,15,4,15,14,17,8,15,10,15,10,6,12,8,10,9,6,15,10,11,15,9,2,6,3,4,7,9,10,7,2,5,6,3,3,2,4,2,1,2,3,1,0,0,0,1,0,1,1,0,1,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mGE84-DAC1-Deviant-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,9,17,9,10,6,3,6,8,6,8,3,1,0,3,0,11,4,8,8,14,19,18,30,37,31,26,24,22,17,13,11,11,16,7,9,9,9,17,9,15,20,19,17,17,18,13,25,20,19,20,18,21,14,32,30,26,30,18,25,25,28,28,21,19,18,16,17,9,12,13,7,12,16,10,11,9,15,11,7,4,7,9,12,16,16,7,11,11,8,13,6,3,8,7,2,5,12,9,8,2,6,4,6,3,6,8,8,5,2,5,1,3,1,1,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
mGE84-DAC1-Deviant-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1,2,0,5,4,5,5,0,0,0,2,4,7,4,11,10,11,20,19,35,28,27,24,18,21,9,14,11,15,13,8,6,6,11,10,5,8,15,19,15,13,16,16,20,27,15,26,14,19,19,31,35,29,31,22,17,36,32,24,18,30,11,16,22,11,14,7,9,6,0,10,9,10,5,5,5,9,9,9,9,10,7,14,14,12,10,2,14,4,8,6,5,7,6,8,9,6,2,6,3,2,3,5,5,4,2,3,1,3,1,5,1,7,1,3,2,3,0,1,0,0,3,1,2,1,1,0,1,1,2,0,0,2,1,1,0,0,1,0,0,0,0,2,0,0
mGE84-DAC1-Deviant-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,5,0,3,3,1,0,1,0,1,0,5,7,10,6,10,12,18,26,37,28,22,20,14,13,9,11,7,11,13,5,10,8,11,9,12,7,11,12,15,10,11,12,10,19,16,13,18,15,13,20,21,26,21,23,20,21,22,18,23,17,10,7,11,8,8,13,5,8,4,3,4,7,4,6,6,9,5,7,4,4,7,7,7,6,4,7,4,3,4,1,1,6,5,4,8,6,5,3,3,3,3,3,3,2,3,1,1,3,0,2,3,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mGE84-DAC1-Deviant-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,3,3,1,1,1,0,1,0,0,0,0,0,1,4,1,5,8,9,19,12,12,8,9,10,14,7,8,13,9,5,8,9,9,6,11,12,6,12,22,10,15,15,13,18,9,13,12,16,19,13,13,22,26,19,15,18,23,21,16,20,8,7,6,11,9,11,8,7,9,16,8,9,8,11,10,8,9,13,4,11,4,2,12,7,6,3,6,8,4,6,5,9,6,6,4,4,8,5,7,9,3,6,3,5,1,2,3,0,1,2,0,1,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
