,presicion,recall,f1
tau:1.00-gamma:0.40-C:0.30-bound:0.03,0.35593587495691525,0.9912280701754387,0.5234096714333657
tau:1.00-gamma:0.40-C:0.30-bound:0.01,0.28996994388813885,1.0,0.4486381579886747
tau:1.00-gamma:0.40-C:0.50-bound:0.50,0.6634343434343434,0.5580700763767125,0.5981197775315422
tau:1.00-gamma:0.40-C:0.50-bound:0.30,0.5762034977135089,0.7132992230246235,0.6325673708383516
tau:1.00-gamma:0.40-C:0.50-bound:0.10,0.46090988404818195,0.9027492974861397,0.608342036152355
tau:1.00-gamma:0.40-C:0.50-bound:0.05,0.40961066187481276,0.9760765550239233,0.5766238162985734
tau:1.00-gamma:0.40-C:0.50-bound:0.03,0.37299193814813386,0.9912280701754387,0.5415814484331813
tau:1.00-gamma:0.40-C:0.50-bound:0.01,0.30200842484509755,1.0,0.4631177820129248
tau:1.00-gamma:0.40-C:0.70-bound:0.50,0.6693321966467747,0.5811894690613225,0.6144855712428737
tau:1.00-gamma:0.40-C:0.70-bound:0.30,0.5919168391994479,0.7132992230246235,0.6428477307585952
tau:1.00-gamma:0.40-C:0.70-bound:0.10,0.4862296106281671,0.9202931571352625,0.6340987109429732
tau:1.00-gamma:0.40-C:0.70-bound:0.05,0.42785167804164764,0.9529885319359003,0.589818809724715
tau:1.00-gamma:0.40-C:0.70-bound:0.03,0.3884505385263521,0.9912280701754387,0.5576880115769004
tau:1.00-gamma:0.40-C:0.70-bound:0.01,0.31053633077151993,0.9912280701754387,0.472096351561163
tau:1.00-gamma:0.40-C:0.80-bound:0.50,0.6532352620682139,0.573107670361675,0.6025991406426189
tau:1.00-gamma:0.40-C:0.80-bound:0.30,0.5948974917303254,0.7288114885368889,0.6514288272798912
tau:1.00-gamma:0.40-C:0.80-bound:0.10,0.48797177090691274,0.9202931571352625,0.6357380552052683
tau:1.00-gamma:0.40-C:0.80-bound:0.05,0.4366164302600473,0.9529885319359003,0.5980878769184549
tau:1.00-gamma:0.40-C:0.80-bound:0.03,0.3957750898707307,0.9912280701754387,0.565097430832831
tau:1.00-gamma:0.40-C:0.80-bound:0.01,0.31324468824468826,0.9912280701754387,0.475304132855076
tau:1.00-gamma:0.40-C:1.00-bound:0.50,0.6491072950919499,0.557234654488659,0.5916342283619171
tau:1.00-gamma:0.40-C:1.00-bound:0.30,0.6044652186893567,0.7288114885368889,0.6562287646379681
tau:1.00-gamma:0.40-C:1.00-bound:0.10,0.4877585352285608,0.9047808916229969,0.6317848053547206
tau:1.00-gamma:0.40-C:1.00-bound:0.05,0.4494873136838249,0.960564289511658,0.6115105430250912
tau:1.00-gamma:0.40-C:1.00-bound:0.03,0.4104812517299618,0.9912280701754387,0.579845564054506
tau:1.00-gamma:0.40-C:1.00-bound:0.01,0.31578699078699074,0.9912280701754387,0.47839575460339345
tau:1.00-gamma:0.40-C:2.00-bound:0.50,0.6869658119658121,0.5423811505047202,0.600753449009263
tau:1.00-gamma:0.40-C:2.00-bound:0.30,0.633762153314877,0.7052174243249758,0.6608874026575889
tau:1.00-gamma:0.40-C:2.00-bound:0.10,0.5175739261105116,0.8907941791236985,0.653246025560277
tau:1.00-gamma:0.40-C:2.00-bound:0.05,0.46040568730786124,0.944185232514752,0.6168890518319843
tau:1.00-gamma:0.40-C:2.00-bound:0.03,0.42978569632981395,0.983652312599681,0.5970183497628992
tau:1.00-gamma:0.40-C:2.00-bound:0.01,0.325160243014645,0.9912280701754387,0.4890139090732972
tau:1.00-gamma:0.50-C:0.30-bound:0.50,0.681325863678805,0.5492981465521511,0.6008640267874193
tau:1.00-gamma:0.50-C:0.30-bound:0.30,0.5548961210987858,0.7132992230246235,0.6204481098098119
tau:1.00-gamma:0.50-C:0.30-bound:0.10,0.45332911796941655,0.9091288828130933,0.6038388348932403
tau:1.00-gamma:0.50-C:0.30-bound:0.05,0.3919326338179263,0.9760765550239233,0.5587942874198311
tau:1.00-gamma:0.50-C:0.30-bound:0.03,0.360365565636606,0.9912280701754387,0.5281329170683766
tau:1.00-gamma:0.50-C:0.30-bound:0.01,0.29846787461257485,1.0,0.4589303268261709
tau:1.00-gamma:0.50-C:0.50-bound:0.50,0.6659988633134413,0.5811894690613225,0.6122970190543214
tau:1.00-gamma:0.50-C:0.50-bound:0.30,0.5871717171717171,0.7281213574119753,0.6456769282015956
tau:1.00-gamma:0.50-C:0.50-bound:0.10,0.4733565328077523,0.9115212273107011,0.6214041260571284
tau:1.00-gamma:0.50-C:0.50-bound:0.05,0.4161905327814867,0.9681400470874154,0.5816468861478047
tau:1.00-gamma:0.50-C:0.50-bound:0.03,0.38211598565796473,0.9912280701754387,0.5511489776046737
tau:1.00-gamma:0.50-C:0.50-bound:0.01,0.30707086153497504,1.0,0.46886795106966206
tau:1.00-gamma:0.50-C:0.70-bound:0.50,0.6432843137254901,0.5644810313002533,0.5932886899391082
tau:1.00-gamma:0.50-C:0.70-bound:0.30,0.5985961632279099,0.7436336229242406,0.6603074687672282
tau:1.00-gamma:0.50-C:0.70-bound:0.10,0.48615553159067354,0.9202931571352625,0.6342397298042459
tau:1.00-gamma:0.50-C:0.70-bound:0.05,0.4498695472124506,0.9681400470874154,0.6134066430669579
tau:1.00-gamma:0.50-C:0.70-bound:0.03,0.3981541409048857,0.9912280701754387,0.5675535847498832
tau:1.00-gamma:0.50-C:0.70-bound:0.01,0.31557145641652684,0.9912280701754387,0.47797463112283195
tau:1.00-gamma:0.50-C:0.80-bound:0.50,0.6666283308195072,0.5720567888760109,0.6067655956373762
tau:1.00-gamma:0.50-C:0.80-bound:0.30,0.5933878298945766,0.7363872461126465,0.6542468627066222
tau:1.00-gamma:0.50-C:0.80-bound:0.10,0.48770750029380494,0.9123566491987546,0.6337639876062007
tau:1.00-gamma:0.50-C:0.80-bound:0.05,0.4529563238595881,0.9681400470874154,0.6163478333320919
tau:1.00-gamma:0.50-C:0.80-bound:0.03,0.40636701847010176,0.9832915622389305,0.574263013981324
tau:1.00-gamma:0.50-C:0.80-bound:0.01,0.31776380027553736,0.9912280701754387,0.48056497330663417
tau:1.00-gamma:0.50-C:1.00-bound:0.50,0.66812591536057,0.5648104120644166,0.6044305940499597
tau:1.00-gamma:0.50-C:1.00-bound:0.30,0.6206160382003912,0.7212357309611314,0.6616059547438045
tau:1.00-gamma:0.50-C:1.00-bound:0.10,0.4912350903429492,0.8972051340472392,0.6330661556792639
tau:1.00-gamma:0.50-C:1.00-bound:0.05,0.45248069625630083,0.9593681172628541,0.6139371445565521
tau:1.00-gamma:0.50-C:1.00-bound:0.03,0.4185750250399285,0.9912280701754387,0.5879000946317173
tau:1.00-gamma:0.50-C:1.00-bound:0.01,0.32120967884008944,0.9912280701754387,0.4844824530308401
tau:1.00-gamma:0.50-C:2.00-bound:0.50,0.6871912401324166,0.5651397928285801,0.6140295389332616
tau:1.00-gamma:0.50-C:2.00-bound:0.30,0.6339193549338477,0.6896737892161232,0.6548837173136569
tau:1.00-gamma:0.50-C:2.00-bound:0.10,0.531919006919007,0.8820222492991371,0.6622632310833202
tau:1.00-gamma:0.50-C:2.00-bound:0.05,0.4646042548408433,0.9366094749389945,0.6187012987012986
tau:1.00-gamma:0.50-C:2.00-bound:0.03,0.42737361611311186,0.9757158046631731,0.5934333550771907
tau:1.00-gamma:0.50-C:2.00-bound:0.01,0.3310036607838734,1.0,0.49656413856001347
tau:1.00-gamma:1.00-C:0.30-bound:0.50,0.650436507936508,0.5565445233637453,0.5915143994651273
tau:1.00-gamma:1.00-C:0.30-bound:0.30,0.5933531746031747,0.7663922652481004,0.6621704249237246
tau:1.00-gamma:1.00-C:0.30-bound:0.10,0.4673082963834508,0.92786891471102,0.6199059423040294
tau:1.00-gamma:1.00-C:0.30-bound:0.05,0.4117521367521368,0.9760765550239233,0.5782437757411434
tau:1.00-gamma:1.00-C:0.30-bound:0.03,0.3794672639756677,1.0,0.549737642724848
tau:1.00-gamma:1.00-C:0.30-bound:0.01,0.310081446411757,1.0,0.47283511410899
tau:1.00-gamma:1.00-C:0.50-bound:0.50,0.6444845329436123,0.5553483511149414,0.5904049509872579
tau:1.00-gamma:1.00-C:0.50-bound:0.30,0.6048572325558832,0.7732778916989443,0.6743135376756065
tau:1.00-gamma:1.00-C:0.50-bound:0.10,0.49094415575369094,0.9115212273107011,0.635889149112593
tau:1.00-gamma:1.00-C:0.50-bound:0.05,0.4467558841650292,0.960564289511658,0.6091696085068081
tau:1.00-gamma:1.00-C:0.50-bound:0.03,0.4099126037019119,0.9920634920634921,0.5792383129352934
tau:1.00-gamma:1.00-C:0.50-bound:0.01,0.32679029376851926,1.0,0.4918100593641757
tau:1.00-gamma:1.00-C:0.70-bound:0.50,0.677637901314372,0.5565445233637454,0.5987398767476527
tau:1.00-gamma:1.00-C:0.70-bound:0.30,0.62984566551777,0.7293175296607791,0.6692981454881014
tau:1.00-gamma:1.00-C:0.70-bound:0.10,0.4986629034037294,0.8884332042226779,0.6375700158170446
tau:1.00-gamma:1.00-C:0.70-bound:0.05,0.45932949925688327,0.9593681172628541,0.6202258366139994
tau:1.00-gamma:1.00-C:0.70-bound:0.03,0.4212697614658399,0.9832915622389305,0.5887087977525339
tau:1.00-gamma:1.00-C:0.70-bound:0.01,0.33035779107854396,1.0,0.49613550569732223
tau:1.00-gamma:1.00-C:0.80-bound:0.50,0.6843045679810387,0.5637909001753395,0.6056843211920971
tau:1.00-gamma:1.00-C:0.80-bound:0.30,0.6507335257335257,0.7301529515488325,0.6819637374050654
tau:1.00-gamma:1.00-C:0.80-bound:0.10,0.5025419658514697,0.8796612743981164,0.638492560075569
tau:1.00-gamma:1.00-C:0.80-bound:0.05,0.4626142955123624,0.9593681172628541,0.6233045237908238
tau:1.00-gamma:1.00-C:0.80-bound:0.03,0.42751704762909243,0.9832915622389305,0.5946607772671219
tau:1.00-gamma:1.00-C:0.80-bound:0.01,0.32936490319975315,1.0,0.4948203534404733
tau:1.00-gamma:1.00-C:1.00-bound:0.50,0.6920274007038714,0.5789424153268546,0.6195036026584374
tau:1.00-gamma:1.00-C:1.00-bound:0.30,0.6453241690083795,0.7134445137877631,0.6713487569960345
tau:1.00-gamma:1.00-C:1.00-bound:0.10,0.518088922255589,0.8637882585251005,0.6464489256093454
tau:1.00-gamma:1.00-C:1.00-bound:0.05,0.47087786407063165,0.9593681172628541,0.6309561911044135
tau:1.00-gamma:1.00-C:1.00-bound:0.03,0.4315112378977925,0.9832915622389305,0.5986261702015128
tau:1.00-gamma:1.00-C:1.00-bound:0.01,0.32734754748054634,1.0,0.4923957288042844
tau:1.00-gamma:1.00-C:2.00-bound:0.50,0.7198115609880316,0.5971450365043042,0.6479602667683163
tau:1.00-gamma:1.00-C:2.00-bound:0.30,0.6808259578091768,0.7053313454915285,0.6860394977701673
tau:1.00-gamma:1.00-C:2.00-bound:0.10,0.5529259029259029,0.8887625849868414,0.6797029651013675
tau:1.00-gamma:1.00-C:2.00-bound:0.05,0.483926497744567,0.9514316093263462,0.6401679904783314
tau:1.00-gamma:1.00-C:2.00-bound:0.03,0.42093678666435136,0.9757158046631731,0.5872498753268124
tau:1.00-gamma:1.00-C:2.00-bound:0.01,0.3156602910027568,1.0,0.4791047799357789
tau:1.20-gamma:0.01-C:0.30-bound:0.50,0.5892863778733344,0.4091445676113868,0.46740922072623414
tau:1.20-gamma:0.01-C:0.30-bound:0.30,0.48199409818688815,0.6869834335509393,0.5638029448298548
tau:1.20-gamma:0.01-C:0.30-bound:0.10,0.35839199447895104,0.8142391552002536,0.4957575379215026
tau:1.20-gamma:0.01-C:0.30-bound:0.05,0.3014815050930058,0.8712187253377186,0.44663875456233365
tau:1.20-gamma:0.01-C:0.30-bound:0.03,0.27330757041355075,0.9266727424622161,0.42097471896604816
tau:1.20-gamma:0.01-C:0.30-bound:0.01,0.19449955960732945,0.9581719450140502,0.322548736521062
tau:1.20-gamma:0.01-C:0.50-bound:0.50,0.5998854205375944,0.45869367093623387,0.5133750624124115
tau:1.20-gamma:0.01-C:0.50-bound:0.30,0.5025494871437854,0.7272859355239217,0.5915119220758438
tau:1.20-gamma:0.01-C:0.50-bound:0.10,0.35472485290412464,0.8142391552002536,0.49251031254383354
tau:1.20-gamma:0.01-C:0.50-bound:0.05,0.31581715775264163,0.8784651021493128,0.46364923406845276
tau:1.20-gamma:0.01-C:0.50-bound:0.03,0.28210653521037904,0.9342485000379738,0.43198599928410814
tau:1.20-gamma:0.01-C:0.50-bound:0.01,0.20669970207517255,0.9581719450140502,0.3389414004021032
tau:1.20-gamma:0.01-C:0.70-bound:0.50,0.6472527472527473,0.4892361007921649,0.5490187022996696
tau:1.20-gamma:0.01-C:0.70-bound:0.30,0.5188271604938272,0.7348616930996794,0.6056851159126697
tau:1.20-gamma:0.01-C:0.70-bound:0.10,0.3609129738265076,0.8142391552002536,0.4985029087399755
tau:1.20-gamma:0.01-C:0.70-bound:0.05,0.3286995989203816,0.8872370319738742,0.47865944853896664
tau:1.20-gamma:0.01-C:0.70-bound:0.03,0.29864022458449707,0.9418242576137313,0.45209701878404784
tau:1.20-gamma:0.01-C:0.70-bound:0.01,0.2160280579201789,0.9581719450140502,0.35150456114842404
tau:1.20-gamma:0.01-C:0.80-bound:0.50,0.6493563200084939,0.49079302340171904,0.5511543654755009
tau:1.20-gamma:0.01-C:0.80-bound:0.30,0.5216566981059735,0.7360578653484832,0.6074564994392581
tau:1.20-gamma:0.01-C:0.80-bound:0.10,0.3667498054311016,0.8230110850248149,0.5057339433157922
tau:1.20-gamma:0.01-C:0.80-bound:0.05,0.3306034934472269,0.9027492974861396,0.48289197178883136
tau:1.20-gamma:0.01-C:0.80-bound:0.03,0.30851976079596466,0.9418242576137313,0.4635529141994659
tau:1.20-gamma:0.01-C:0.80-bound:0.01,0.22040619354320787,0.9661084529505581,0.35791927346892344
tau:1.20-gamma:0.01-C:1.00-bound:0.50,0.6458714896214897,0.4904322730409687,0.5477352772086914
tau:1.20-gamma:0.01-C:1.00-bound:0.30,0.5282649449316116,0.7284821077727256,0.6082252454265683
tau:1.20-gamma:0.01-C:1.00-bound:0.10,0.3743265230403759,0.8305868426005726,0.5146496857145814
tau:1.20-gamma:0.01-C:1.00-bound:0.05,0.33160717229296927,0.9103250550618971,0.48504367820333166
tau:1.20-gamma:0.01-C:1.00-bound:0.03,0.3156910110428733,0.9418242576137313,0.4718820079351389
tau:1.20-gamma:0.01-C:1.00-bound:0.01,0.23009408913861903,0.9661084529505581,0.37061831090522285
tau:1.20-gamma:0.01-C:2.00-bound:0.50,0.6650090105972458,0.49800803061672627,0.5585910912945796
tau:1.20-gamma:0.01-C:2.00-bound:0.30,0.5626109585067606,0.6954259826113373,0.619250028416975
tau:1.20-gamma:0.01-C:2.00-bound:0.10,0.3937776866283839,0.8705285942128048,0.5411117231497106
tau:1.20-gamma:0.01-C:2.00-bound:0.05,0.35038666458228684,0.9254765702134122,0.5070401625377811
tau:1.20-gamma:0.01-C:2.00-bound:0.03,0.32409281715678023,0.9418242576137313,0.4812513094788263
tau:1.20-gamma:0.01-C:2.00-bound:0.01,0.24661657018472596,0.9824561403508771,0.39341456185060353
tau:1.20-gamma:0.05-C:0.30-bound:0.50,0.649488256841198,0.5055837881924838,0.5599955185711
tau:1.20-gamma:0.05-C:0.30-bound:0.30,0.529660680325642,0.7117736700116564,0.6040642601706039
tau:1.20-gamma:0.05-C:0.30-bound:0.10,0.37620657329959656,0.8305868426005726,0.5167832555254409
tau:1.20-gamma:0.05-C:0.30-bound:0.05,0.34124093789036763,0.9254765702134122,0.4974241071694124
tau:1.20-gamma:0.05-C:0.30-bound:0.03,0.32182262001681644,0.9418242576137313,0.4786223122324662
tau:1.20-gamma:0.05-C:0.30-bound:0.01,0.23948593699783005,0.9661084529505581,0.38291216514989096
tau:1.20-gamma:0.05-C:0.50-bound:0.50,0.643474215842637,0.49800803061672627,0.5508861779068813
tau:1.20-gamma:0.05-C:0.50-bound:0.30,0.5750238323767735,0.7129698422604601,0.6318760265684318
tau:1.20-gamma:0.05-C:0.50-bound:0.10,0.40645436124159534,0.8864016100858206,0.5557938653829064
tau:1.20-gamma:0.05-C:0.50-bound:0.05,0.35605938495389755,0.9418242576137313,0.5155760586095032
tau:1.20-gamma:0.05-C:0.50-bound:0.03,0.32550957141749975,0.9497607655502392,0.48371750201018493
tau:1.20-gamma:0.05-C:0.50-bound:0.01,0.25129037629037626,0.9912280701754387,0.40007904292954316
tau:1.20-gamma:0.05-C:0.70-bound:0.50,0.6734450190332543,0.5083368830508418,0.5704928878709367
tau:1.20-gamma:0.05-C:0.70-bound:0.30,0.598144275079759,0.7129698422604601,0.6467240627292372
tau:1.20-gamma:0.05-C:0.70-bound:0.10,0.4250806833007798,0.900356952988532,0.5759877886646754
tau:1.20-gamma:0.05-C:0.70-bound:0.05,0.35979711310945334,0.9418242576137313,0.519686224247582
tau:1.20-gamma:0.05-C:0.70-bound:0.03,0.32427656643595787,0.9661084529505581,0.484696476363143
tau:1.20-gamma:0.05-C:0.70-bound:0.01,0.2572406794492171,0.9912280701754387,0.40772859448270266
tau:1.20-gamma:0.05-C:0.80-bound:0.50,0.6630387586269939,0.5007611254750842,0.5603480218437178
tau:1.20-gamma:0.05-C:0.80-bound:0.30,0.5976973119516363,0.6905719502973507,0.6361272141706924
tau:1.20-gamma:0.05-C:0.80-bound:0.10,0.42476300547319196,0.900356952988532,0.5757336560009985
tau:1.20-gamma:0.05-C:0.80-bound:0.05,0.3574345306339784,0.9497607655502392,0.5187190276770658
tau:1.20-gamma:0.05-C:0.80-bound:0.03,0.32066666553272954,0.9661084529505581,0.480902830213178
tau:1.20-gamma:0.05-C:0.80-bound:0.01,0.26299507722253557,1.0,0.4155114980602072
tau:1.20-gamma:0.05-C:1.00-bound:0.50,0.6670070125952479,0.5007611254750842,0.5625837942014414
tau:1.20-gamma:0.05-C:1.00-bound:0.30,0.6047512849018718,0.6826354423608428,0.6356006985203542
tau:1.20-gamma:0.05-C:1.00-bound:0.10,0.4209253165135518,0.8927811954127746,0.5705008915150301
tau:1.20-gamma:0.05-C:1.00-bound:0.05,0.3660657409125758,0.9573365231259968,0.5291340965086684
tau:1.20-gamma:0.05-C:1.00-bound:0.03,0.3228139456608564,0.9661084529505581,0.4834336149282763
tau:1.20-gamma:0.05-C:1.00-bound:0.01,0.26734841311200763,1.0,0.4209662496719699
tau:1.20-gamma:0.05-C:2.00-bound:0.50,0.6741251803751803,0.5246845704511608,0.5827735630367211
tau:1.20-gamma:0.05-C:2.00-bound:0.30,0.6051129828303742,0.6826354423608428,0.6366267172267049
tau:1.20-gamma:0.05-C:2.00-bound:0.10,0.4473814342765956,0.8852054378370168,0.5926041872474567
tau:1.20-gamma:0.05-C:2.00-bound:0.05,0.38489447808709226,0.967304625199362,0.5504849247240552
tau:1.20-gamma:0.05-C:2.00-bound:0.03,0.3511419992509511,0.9912280701754387,0.5180600611424833
tau:1.20-gamma:0.05-C:2.00-bound:0.01,0.28454624702297154,1.0,0.4420009513091019
tau:1.20-gamma:0.10-C:0.30-bound:0.50,0.6498015873015873,0.5159126406265994,0.5658021160073144
tau:1.20-gamma:0.10-C:0.30-bound:0.30,0.577103452103452,0.7129698422604601,0.6335693018466128
tau:1.20-gamma:0.10-C:0.30-bound:0.10,0.4157245550211699,0.900356952988532,0.5674115867645562
tau:1.20-gamma:0.10-C:0.30-bound:0.05,0.3595573756055805,0.9418242576137313,0.5191774576846598
tau:1.20-gamma:0.10-C:0.30-bound:0.03,0.3268090569561158,0.9661084529505581,0.48734475459131876
tau:1.20-gamma:0.10-C:0.30-bound:0.01,0.25305667795325004,0.9912280701754387,0.40243259738616005
tau:1.20-gamma:0.10-C:0.50-bound:0.50,0.6594155702211968,0.5007611254750842,0.5582187148363619
tau:1.20-gamma:0.10-C:0.50-bound:0.30,0.594229797979798,0.6905719502973507,0.6333662714097497
tau:1.20-gamma:0.10-C:0.50-bound:0.10,0.41910362415898267,0.900356952988532,0.5702922015689167
tau:1.20-gamma:0.10-C:0.50-bound:0.05,0.36151168205497575,0.9485645933014354,0.5230867107326412
tau:1.20-gamma:0.10-C:0.50-bound:0.03,0.32213285591726665,0.9661084529505581,0.48262084001911587
tau:1.20-gamma:0.10-C:0.50-bound:0.01,0.2702192878186088,1.0,0.4246555749776224
tau:1.20-gamma:0.10-C:0.70-bound:0.50,0.6737225193107546,0.5246845704511608,0.5814536863317351
tau:1.20-gamma:0.10-C:0.70-bound:0.30,0.5867161657266605,0.6902111999366004,0.6304808222148971
tau:1.20-gamma:0.10-C:0.70-bound:0.10,0.4233657411004397,0.9007177033492825,0.5748132408315475
tau:1.20-gamma:0.10-C:0.70-bound:0.05,0.3733695299735245,0.9661084529505581,0.5383619158619158
tau:1.20-gamma:0.10-C:0.70-bound:0.03,0.33038680069930065,0.983652312599681,0.49420860727987576
tau:1.20-gamma:0.10-C:0.70-bound:0.01,0.278026429245761,1.0,0.4341853222287895
tau:1.20-gamma:0.10-C:0.80-bound:0.50,0.6701569264069264,0.5246845704511608,0.5805377906789975
tau:1.20-gamma:0.10-C:0.80-bound:0.30,0.5828563411896746,0.6829961927215932,0.6243336728630847
tau:1.20-gamma:0.10-C:0.80-bound:0.10,0.4306370685619518,0.9007177033492825,0.581168798994886
tau:1.20-gamma:0.10-C:0.80-bound:0.05,0.37503212289182497,0.9585326953748007,0.5388657521932728
tau:1.20-gamma:0.10-C:0.80-bound:0.03,0.3372658259439832,0.9748803827751197,0.5008290468399621
tau:1.20-gamma:0.10-C:0.80-bound:0.01,0.2807007151867298,1.0,0.43737890594173207
tau:1.20-gamma:0.10-C:1.00-bound:0.50,0.6741251803751803,0.5246845704511608,0.5827735630367211
tau:1.20-gamma:0.10-C:1.00-bound:0.30,0.5929279464847207,0.6985084582338587,0.6364510302766094
tau:1.20-gamma:0.10-C:1.00-bound:0.10,0.4456137575089188,0.8852054378370168,0.5910211931271491
tau:1.20-gamma:0.10-C:1.00-bound:0.05,0.3826445287594107,0.967304625199362,0.5481251673058183
tau:1.20-gamma:0.10-C:1.00-bound:0.03,0.3499479318804131,0.9912280701754387,0.516785748600565
tau:1.20-gamma:0.10-C:1.00-bound:0.01,0.28478406923008054,1.0,0.4423705452357339
tau:1.20-gamma:0.10-C:2.00-bound:0.50,0.6833216619981325,0.5428871916286104,0.5958946424062704
tau:1.20-gamma:0.10-C:2.00-bound:0.30,0.5972519274726406,0.6833255734857565,0.632124824244559
tau:1.20-gamma:0.10-C:2.00-bound:0.10,0.479201805945992,0.9042748504991067,0.6246197700086421
tau:1.20-gamma:0.10-C:2.00-bound:0.05,0.4107204710805175,0.9609250398724084,0.5746752484787763
tau:1.20-gamma:0.10-C:2.00-bound:0.03,0.37502827900026414,0.9912280701754387,0.5437995811776299
tau:1.20-gamma:0.10-C:2.00-bound:0.01,0.29773485970770996,0.9912280701754387,0.4573377948604456
tau:1.20-gamma:0.15-C:0.30-bound:0.50,0.6548733129615483,0.5159126406265994,0.5671930997512393
tau:1.20-gamma:0.15-C:0.30-bound:0.30,0.5962793781634361,0.6981477078731083,0.6374780263078136
tau:1.20-gamma:0.15-C:0.30-bound:0.10,0.4157145390563426,0.900356952988532,0.5672631202379486
tau:1.20-gamma:0.15-C:0.30-bound:0.05,0.3559369971597007,0.9497607655502392,0.5172682681617902
tau:1.20-gamma:0.15-C:0.30-bound:0.03,0.3194256808179846,0.9661084529505581,0.4796455036864244
tau:1.20-gamma:0.15-C:0.30-bound:0.01,0.2688746193119174,1.0,0.4227472241501169
tau:1.20-gamma:0.15-C:0.50-bound:0.50,0.664543775349402,0.5322603280269184,0.5825629119746768
tau:1.20-gamma:0.15-C:0.50-bound:0.30,0.5739804340254115,0.6981477078731083,0.6258095602848864
tau:1.20-gamma:0.15-C:0.50-bound:0.10,0.4254665814365741,0.9007177033492825,0.5765602708804644
tau:1.20-gamma:0.15-C:0.50-bound:0.05,0.3725616364474147,0.9661084529505581,0.5374272342312939
tau:1.20-gamma:0.15-C:0.50-bound:0.03,0.33486240787617905,0.983652312599681,0.4991280566300207
tau:1.20-gamma:0.15-C:0.50-bound:0.01,0.28051460700604164,1.0,0.437176474956891
tau:1.20-gamma:0.15-C:0.70-bound:0.50,0.6549619764293678,0.5334565002757222,0.5811770658519885
tau:1.20-gamma:0.15-C:0.70-bound:0.30,0.5820768244267022,0.6985084582338587,0.6294020568410813
tau:1.20-gamma:0.15-C:0.70-bound:0.10,0.44940632783132267,0.8927811954127743,0.5960312929238791
tau:1.20-gamma:0.15-C:0.70-bound:0.05,0.38413470645775544,0.967304625199362,0.549606067533699
tau:1.20-gamma:0.15-C:0.70-bound:0.03,0.3551455592010862,0.9912280701754387,0.5224058875355808
tau:1.20-gamma:0.15-C:0.70-bound:0.01,0.2867741815143105,1.0,0.44480072943835475
tau:1.20-gamma:0.15-C:0.80-bound:0.50,0.6669184981684982,0.5334565002757222,0.5866677173971593
tau:1.20-gamma:0.15-C:0.80-bound:0.30,0.5842531650434151,0.6985084582338587,0.6295182174043963
tau:1.20-gamma:0.15-C:0.80-bound:0.10,0.4497520608320047,0.8939773676615784,0.5965002301218549
tau:1.20-gamma:0.15-C:0.80-bound:0.05,0.39392103124408023,0.9760765550239233,0.5609115481941568
tau:1.20-gamma:0.15-C:0.80-bound:0.03,0.35681766050143676,0.9912280701754387,0.5242811674389796
tau:1.20-gamma:0.15-C:0.80-bound:0.01,0.29078066244079287,1.0,0.44959168604247374
tau:1.20-gamma:0.15-C:1.00-bound:0.50,0.684575569358178,0.5265395042282913,0.5868925403809125
tau:1.20-gamma:0.15-C:1.00-bound:0.30,0.5804218128398143,0.6833255734857565,0.6226520637424281
tau:1.20-gamma:0.15-C:1.00-bound:0.10,0.4600947348843562,0.9027492974861397,0.6077603085510511
tau:1.20-gamma:0.15-C:1.00-bound:0.05,0.39706430282623667,0.9685007974481659,0.5628338510169251
tau:1.20-gamma:0.15-C:1.00-bound:0.03,0.36408679989473,0.9912280701754387,0.5320964759398522
tau:1.20-gamma:0.15-C:1.00-bound:0.01,0.29420070749129007,1.0,0.45384076909608856
tau:1.20-gamma:0.15-C:2.00-bound:0.50,0.6531361827027462,0.5434320319903844,0.5893009352572897
tau:1.20-gamma:0.15-C:2.00-bound:0.30,0.607446352930224,0.7136286037887868,0.6529713051991807
tau:1.20-gamma:0.15-C:2.00-bound:0.10,0.4860163749498152,0.8975345148114027,0.6284069218538862
tau:1.20-gamma:0.15-C:2.00-bound:0.05,0.43684620302021515,0.9685007974481659,0.6013225321427476
tau:1.20-gamma:0.15-C:2.00-bound:0.03,0.3900156196498095,0.9912280701754387,0.5594245958170009
tau:1.20-gamma:0.15-C:2.00-bound:0.01,0.3066364451790573,0.9912280701754387,0.4677666106868996
tau:1.20-gamma:0.20-C:0.30-bound:0.50,0.6494703825586179,0.5322603280269184,0.5772646686463375
tau:1.20-gamma:0.20-C:0.30-bound:0.30,0.5699978900409935,0.7053627150881155,0.6274346057260013
tau:1.20-gamma:0.20-C:0.30-bound:0.10,0.41850088183421513,0.9082934609250399,0.571673581048581
tau:1.20-gamma:0.20-C:0.30-bound:0.05,0.3650253866785307,0.9573365231259968,0.5281897270639391
tau:1.20-gamma:0.20-C:0.30-bound:0.03,0.3300425281608077,0.983652312599681,0.4937422323771928
tau:1.20-gamma:0.20-C:0.30-bound:0.01,0.2776095331604859,1.0,0.43379355354407595
tau:1.20-gamma:0.20-C:0.50-bound:0.50,0.6583809164691518,0.5410322578514798,0.5865691985391027
tau:1.20-gamma:0.20-C:0.50-bound:0.30,0.5646506401581325,0.6985084582338587,0.6180163859025648
tau:1.20-gamma:0.20-C:0.50-bound:0.10,0.4364025432945076,0.8927811954127743,0.5841190324648785
